"sent_pos","source"
0,"Несбыточная мечта франкоканадцев Квебекские сепаратисты хотят избавиться от английской монархии 11 ноября, во время визита в Канаду наследника британского престола принца Чарльза и его супруги Камиллы, в крупнейшем городе страны Монреале произошли беспорядки."
1,"Их непосредственными участниками стали около 200 членов сепаратистского Общества святого Жана Баптиста и группы «Сеть сопротивления квебекцев»."
2,"В ходе столкновений протестующих против приезда в их город королевской особы с подразделениями полиции пострадал один человек."
3,"Трое были задержаны."
4,"Как рассказали позже участники акции, они выступают против того, чтобы номинальной главой страны считались английские монархи."
5,"По словам манифестантов, их стремление поддерживают 80% жителей Квебека — второй по численности и первой по территории провинции государства."
6,"В том, что жители Квебека выступают против, по их мнению, изжившего себя института монархии, нет ничего удивительного, поскольку подавляющую часть его населения составляют франкоканадцы — потомки 10 тыс."
7,"французских поселенцев, перебравшихся в Новый Свет ещё в XVII веке."
8,"Сейчас их насчитывается около семи миллионов, шесть из которых проживают на территории провинции."
9,"Их неприязнь к англичанам и монархии, которую они обвиняют в геноциде франкоканадцев, уходит корнями в эпоху Нового времени."
10,"Тогда в результате Семилетней войны французские колонии в Канаде были захвачены Великобританией."
11,"Проживавшие на их землях французские поселенцы, которых к тому времени насчитывалось уже 50—70 тысяч, оказались под угрозой ассимиляции."
12,"Вернуться на историческую родину пожелали из них буквально единицы."
13,"Оставшиеся франкоканадцы, к тому времени уже частично смешавшиеся с индейцами и британскими солдатами, состоявшими из шотландцев и ирландцев, оказались один на один с новыми реалиями."
14,"Окончательно связь с Францией они потеряли после революции 1789 года."
15,"Изгнанные после победы англичан с большинства канадских территорий, они компактно осели в Нижней Канаде, переименованной ими в Квебек."
16,"Так началось формирование французско-канадской нации, которое во многом шло вопреки желанию и действиям англичан."
17,"После утверждения их власти французские поселенцы были поставлены в положение людей второго сорта."
18,"Они были лишены возможности участвовать как в общественной, так и в политической жизни страны."
19,"В сложившихся условиях основополагающую роль в сохранении национальных традиций и культуры сыграла католическая церковь."
20,"Практически до середины прошлого века именно она контролировала все стороны жизни франкоканадцев, включая их образование и здравоохранение."
21,"Многочисленные кюре проповедовали своей пастве идеи превосходства католицизма над еретиками, которые занимаются небогоугодными делами: политикой, бизнесом и развитием промышленности."
22,"Истинный христианин, призывали они, должен быть привязан к земле и своей семье, думать о небесных благах, а не о земных."
23,"Во многом именно поэтому французы и избегали участия в этих сферах, предоставляя тем самым возможность англичанам вершить их судьбу."
24,"В связи с этим со временем у франкоканадцев, проживавших в основном в сельской местности, развились многочисленные комплексы."
25,"Бедность и отсталость они компенсировали своей духовностью."
26,"Однако для индустриального послевоенного общества этого было уже недостаточно."
27,"Конфликты на бытовом уровне с англоговорящим населением, невозможность добиться высокого положения в обществе, разница в уровне жизни не удовлетворяли франкоканадцев."
28,"К тому же, несмотря на то что ещё в 1867 году Канада стала доминионом и положение франкоговорящих жителей в нём улучшилось, она по-прежнему являлась британским владением во главе с монархом, что не вызывало у них никакого восторга."
29,"Положение в провинции начало меняться в 1960 году, когда к власти в местном парламенте пришла Квебекская либеральная партия Жана Лесажа, провозгласившая борьбу за равенство французов и англичан."
30,"Она обещала «сделать франкоканадцев хозяевами на своей земле»."
31,"Её опорой стали французы, которые покидали деревню ради занятия политикой и коммерцией."
32,"Впоследствии период 1960—1970-х годов был назван «тихой революцией»."
33,"В первую очередь либералы добились существенного уменьшения авторитета церкви и провели реформу образования."
34,"Она изменила существующее положение вещей и привела к появлению франкоговорящих политиков, бизнесменов и управленцев."
35,"Со временем благодаря кредитам, полученным из США, провинция преодолела свою экономическую отсталость."
36,"Были построены многочисленные ГЭС."
37,"В итоге доходы от продаваемой Штатам электроэнергии позволили Квебеку по уровню своей экономической мощи сравняться с большинством стран Европы."
38,"Значительные средства стали ассигновываться на сохранение самобытности французского языка и культуры."
39,"Несмотря на то что, согласно канадской конституции, основными языками страны являются английский и французский, в Квебеке официальным языком считается только французский."
40,"Его, а не английский обязаны учить дети иммигрантов, поселившихся в провинции."
41,"Тем не менее в период «тихой революции» в регионе возникло леворадикальное сепаратистское движение."
42,"Своей целью оно ставило полное отделение Квебека от Канады и создание самостоятельного социалистического государства."
43,"В начале 70-х Фронт освобождения Квебека попытался развернуть в провинции террор, однако никакого сочувствия у франкоканадцев действия боевиков не вызвали."
44,"Вскоре все они были задержаны полицией."
45,"Примечательно, что в ходе судебных процессов над ними выяснилось, что подготовку они проходили в лагерях Организации освобождения Палестины, финансирующейся в свою очередь за счёт восточногерманской разведки «Штази» и советских спецслужб."
46,"Впрочем, помимо ФОК борьбу за независимость легальными методами провозгласила Партия Квебека, вокруг которой и сплотилось большинство сепаратистов."
47,"В 1980 году, в момент её нахождения у власти, в провинции состоялся референдум о независимости."
48,"Тогда подобная идея нашла поддержку лишь у 40% жителей Квебека."
49,"Спустя 15 лет за неё высказались 49,4% квебекцев."
50,"С тех пор идея проведения референдума по вопросу национального самоопределения франкоканадцев поддержки как у политиков, так и у местных жителей не находила."
51,"Более того, на последних выборах в квебекский парламент, состоявшихся в 2007 году, сепаратисты заняли лишь третье место."
52,"Власть досталась либералам."
53,"Своей целью они, как и ранее, видят налаживание и поддержание уже сложившегося франко-английского сотрудничества."
54,"Необходимость решения подобной задачи по-прежнему важна и актуальна, причём не только в пределах Квебека, но и всей Канады."
55,"Дело в том, что за годы своего существования страна так и не сумела стать «плавильным котлом» для множества национальностей, ныне проживающих в ней."
56,"В стране по-прежнему сильны национальные общины итальянцев, украинцев, немцев, китайцев и других."
57,"Как отмечает большинство экспертов, именно этот факт и не позволил 14 лет назад сепаратистам добиться суверенитета."
58,"Многочисленные иммигранты, поселившиеся в Квебеке, ехали в Канаду, а не в государство франкоканадцев, поэтому идею о независимости большинство из них отвергло."
59,"Своё будущее, несмотря на обязанность изучать французский, они связывают с английским языком."
60,"Отчасти это объясняется тем, что франкоканадцам присуща сильная ксенофобия."
61,"За годы отрыва от исторической родины у них сложился свой язык, отличающийся от современного французского, своя культура и традиции."
62,"Хотя к иммигрантам они относятся благожелательно, особенно к тем, кто знает язык, в своё общество, в отличие от англоканадцев, их не принимают."
63,"Причём это касается даже французов, приехавших из Франции."
64,"Истинными франкоканадцами они считают только потомков тех 10 тыс."
65,"жителей Канады, поселившихся на континенте до середины XVIII века."
66,"Между тем помимо квебекцев в стране проживает в общей сложности ещё около 1 млн франкоговорящих потомков первых поселенцев."
67,"На французском говорит чуть менее половины жителей приатлантической Канады."
68,"По своему происхождению они родственны франкоязычным жителям штата Луизиана, бывшего до 1803 года французской территорией."
69,"Эта группа населения носит название акадийцев и стремление к отделению своих соотечественников не поддерживает."
70,"Для них уход квебекцев из состава Канады будет равносилен предательству."
71,"Впрочем, идея независимости теряет популярность и у франкоканадцев Квебека."
72,"Причина этому — экономика."
73,"В случае выхода из состава крупнейшей развитой страны мира они могут оказаться в изоляции."
74,"Экономика, созданная в последние 50 лет, может рухнуть после ухода из провинции иностранных предприятий, в первую очередь американских."
75,"Очевидно, что Вашингтон в вопросе территориальной целостности соседа будет полностью поддерживать Оттаву."
76,"Своих Квебеков, несмотря на кажущееся единство американской нации, у США тоже хватает."
77,"На этом фоне в застое находится и идеология сепаратистов."
78,"Их немногочисленные попытки привлечь к себе внимание проведением акций протеста лишний раз тому свидетельство."
79,"Несмотря на то что в этом году им даже удалось добиться отмены театрализованного представления, посвящённого 250-й годовщине захвата британцами Квебека, всерьёз их уже мало кто воспринимает."
80,"Всё большее число франкоканадцев втягивается в товарно-денежные отношения, которые проще и удобнее совершать в едином государстве."
81,"Таким образом, митинги по случаю визита британского принца являются не чем иным, как рекламной акцией, призванной напомнить о себе."
82,"Никаких реальных сил изменить существующее положение в провинции у них нет."
83,"Не желает подобных перемен и большая часть жителей Квебека."
